candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
12,25,:,[],HumanEval/3,35.50459997355938,9.660529857929248,1
14,394,       ,[],HumanEval/3,13.676574632525444,8.528879171536403,1
15,8652, balance,[],HumanEval/3,38.81699177622795,6.504670548608914,1
16,4780, +=,[],HumanEval/3,35.80507281422615,11.67112182186139,1
17,3937, op,[],HumanEval/3,11.54992488026619,7.215089101794376,1
19,394,       ,[],HumanEval/3,22.811731979250908,6.317749208100224,1
20,624, if,[],HumanEval/3,38.7038164511323,10.628100543671948,1
21,8652, balance,[],HumanEval/3,54.378697112202644,10.551948751842614,1
22,797, <,[],HumanEval/3,31.705860033631325,9.08175624744274,1
24,15,0,[],HumanEval/3,33.991109512746334,9.745742201332234,1
25,25,:,[],HumanEval/3,37.971564166247845,10.238663565423067,1
27,542,           ,[],HumanEval/3,26.70344523526728,8.9185469899939,1
28,944, return,[],HumanEval/3,15.60143831372261,3.922474276362678,1
29,8261, True,[],HumanEval/3,45.99707094440237,10.51709358056037,1
32,305,   ,[],HumanEval/3,-14.10605937242508,0.47741220196331824,1
33,944, return,[],HumanEval/3,4.792822301387787,1.6295788975901928,1
34,10158, False,[],HumanEval/3,26.48007284849882,2.7256860233610496,1
0,305,   ,[2],HumanEval/3,-0.5450381496921182,0.02240797227671454,2
1,8652, balance,[2],HumanEval/3,1.9020570758730173,-0.009860262379821183,2
4,15,0,[2],HumanEval/3,1.3648142566089518,-0.01832369271984291,2
7,305,   ,[2],HumanEval/3,-26.230280705960467,17.539890661502024,2
8,352, for,[2],HumanEval/3,-36.4490056540817,15.832828140003269,2
9,3937, op,[2],HumanEval/3,-46.57849061302841,12.910562764347244,2
10,296, in,[2],HumanEval/3,-31.673187298700213,15.771065268240047,2
11,7824, operations,[2],HumanEval/3,-46.40470134280622,12.729181944482118,2
12,25,:,[2],HumanEval/3,-30.472199549898505,15.601131868688437,2
14,394,       ,[2],HumanEval/3,-23.368070216383785,18.192844243435186,2
15,8652, balance,[2],HumanEval/3,-35.47551245801151,14.006649310328296,2
16,4780, +=,[2],HumanEval/3,-28.903443163260818,15.430086297916343,2
17,3937, op,[2],HumanEval/3,-30.916534474119544,15.495819676004569,2
19,394,       ,[2],HumanEval/3,-27.277959522325546,10.427705968155717,2
20,624, if,[2],HumanEval/3,-24.837385652586818,11.745379521635837,2
21,8652, balance,[2],HumanEval/3,-21.47143400274217,12.917608637516476,2
22,797, <,[2],HumanEval/3,-25.20142084173858,12.327455483785453,2
24,15,0,[2],HumanEval/3,-27.410787535831332,12.324163870239001,2
25,25,:,[2],HumanEval/3,-34.58316892199218,12.385985563273746,2
27,542,           ,[2],HumanEval/3,-28.712142462842166,14.637524421814444,2
28,944, return,[2],HumanEval/3,-31.361137149855494,11.01477722387241,2
29,8261, True,[2],HumanEval/3,-31.577042778022587,11.953973814544337,2
32,305,   ,[2],HumanEval/3,-64.26056161336601,3.898300988617531,2
33,944, return,[2],HumanEval/3,-70.14417604915798,2.6546481820356815,2
34,10158, False,[2],HumanEval/3,-31.301061077974737,4.921048166936089,2
0,305,   ,"[1, 2]",HumanEval/3,-0.16342992102727294,-0.001669954844537802,3
4,15,0,"[1, 2]",HumanEval/3,0.19310298540221993,-0.018747240066659288,3
7,305,   ,"[1, 2]",HumanEval/3,-28.627203398151323,16.96932732697968,3
8,352, for,"[1, 2]",HumanEval/3,-31.36436154693365,17.129715075341835,3
9,3937, op,"[1, 2]",HumanEval/3,-28.431137215346098,16.317631018580585,3
10,296, in,"[1, 2]",HumanEval/3,-20.7517671585083,18.428768263544214,3
11,7824, operations,"[1, 2]",HumanEval/3,-19.073529897257686,19.07665649180916,3
12,25,:,"[1, 2]",HumanEval/3,-25.705140683799982,17.224143419707787,3
14,394,       ,"[1, 2]",HumanEval/3,-33.054845108650625,15.944854967130766,3
15,8652, balance,"[1, 2]",HumanEval/3,-32.484823474660516,13.388198212958912,3
16,4780, +=,"[1, 2]",HumanEval/3,-24.469981089234352,16.818089681566278,3
17,3937, op,"[1, 2]",HumanEval/3,-21.854501847177744,18.245944366434003,3
19,394,       ,"[1, 2]",HumanEval/3,-25.115140857873484,11.470183900993277,3
20,624, if,"[1, 2]",HumanEval/3,-18.922192374244332,14.681212332618657,3
21,8652, balance,"[1, 2]",HumanEval/3,-21.143782068043947,14.933389582383938,3
22,797, <,"[1, 2]",HumanEval/3,-16.79553747177124,14.800469899029693,3
24,15,0,"[1, 2]",HumanEval/3,-18.247371818870306,14.295474829582872,3
25,25,:,"[1, 2]",HumanEval/3,-19.04010136425495,15.37405441219363,3
27,542,           ,"[1, 2]",HumanEval/3,-22.555949449073523,16.176644676686323,3
28,944, return,"[1, 2]",HumanEval/3,-26.807981316000223,15.08764296301004,3
29,8261, True,"[1, 2]",HumanEval/3,-23.993508014362305,15.95363827917329,3
32,305,   ,"[1, 2]",HumanEval/3,-51.04053695499897,3.938724057698152,3
33,944, return,"[1, 2]",HumanEval/3,-65.2466302588582,3.01224912014203,3
34,10158, False,"[1, 2]",HumanEval/3,-27.65201469976455,5.869729936926888,3
0,305,   ,"[1, 2, 4]",HumanEval/3,0.1758569975863793,-0.0004316188035451418,4
7,305,   ,"[1, 2, 4]",HumanEval/3,-28.16016018712253,16.784395467598358,4
8,352, for,"[1, 2, 4]",HumanEval/3,-25.17092702143418,17.95279889239481,4
9,3937, op,"[1, 2, 4]",HumanEval/3,-27.19524742687645,17.278686088465918,4
10,296, in,"[1, 2, 4]",HumanEval/3,-20.68452251412964,17.83703480362709,4
11,7824, operations,"[1, 2, 4]",HumanEval/3,-24.34795572400617,17.963249928385892,4
12,25,:,"[1, 2, 4]",HumanEval/3,-39.32654560172523,14.174414790683102,4
14,394,       ,"[1, 2, 4]",HumanEval/3,-25.055338832738926,17.336712943838563,4
15,8652, balance,"[1, 2, 4]",HumanEval/3,-28.984332020176225,15.422598125893444,4
16,4780, +=,"[1, 2, 4]",HumanEval/3,-23.486060678740614,17.06294421381898,4
17,3937, op,"[1, 2, 4]",HumanEval/3,-26.520312128137448,16.289077333304874,4
19,394,       ,"[1, 2, 4]",HumanEval/3,-24.490903649144457,12.639345232684889,4
20,624, if,"[1, 2, 4]",HumanEval/3,-17.982631105944165,14.675214266381204,4
21,8652, balance,"[1, 2, 4]",HumanEval/3,-21.181157207713113,15.14640876818612,4
22,797, <,"[1, 2, 4]",HumanEval/3,-15.102676241789595,15.95386483946794,4
24,15,0,"[1, 2, 4]",HumanEval/3,-16.37290923089313,15.61759446849635,4
25,25,:,"[1, 2, 4]",HumanEval/3,-15.838484460968175,17.19554415114579,4
27,542,           ,"[1, 2, 4]",HumanEval/3,-24.724051218960085,15.89338705950351,4
28,944, return,"[1, 2, 4]",HumanEval/3,-25.694850785905146,15.250454463560402,4
29,8261, True,"[1, 2, 4]",HumanEval/3,-21.067181668258854,16.169131935546353,4
32,305,   ,"[1, 2, 4]",HumanEval/3,-56.42070441810938,4.189036228717384,4
33,944, return,"[1, 2, 4]",HumanEval/3,-61.724332035766565,3.8525367829317356,4
34,10158, False,"[1, 2, 4]",HumanEval/3,-30.754858432585024,5.0867505703190545,4
7,305,   ,"[0, 1, 2, 4]",HumanEval/3,-24.401017221498478,17.66952275502031,5
8,352, for,"[0, 1, 2, 4]",HumanEval/3,-23.957002971430484,18.313011962232352,5
9,3937, op,"[0, 1, 2, 4]",HumanEval/3,-29.024072269552562,17.462854550665227,5
10,296, in,"[0, 1, 2, 4]",HumanEval/3,-18.5669758707445,18.5803388011238,5
11,7824, operations,"[0, 1, 2, 4]",HumanEval/3,-22.671832987682137,18.549325781403653,5
12,25,:,"[0, 1, 2, 4]",HumanEval/3,-29.569655502324167,16.45722560004056,5
14,394,       ,"[0, 1, 2, 4]",HumanEval/3,-24.155125979908917,17.447837043875055,5
15,8652, balance,"[0, 1, 2, 4]",HumanEval/3,-31.09891658648121,14.761207577953838,5
16,4780, +=,"[0, 1, 2, 4]",HumanEval/3,-22.81418398918322,17.26752461706947,5
17,3937, op,"[0, 1, 2, 4]",HumanEval/3,-28.07398689036927,16.058750974272655,5
19,394,       ,"[0, 1, 2, 4]",HumanEval/3,-24.647706011593982,13.058060917696322,5
20,624, if,"[0, 1, 2, 4]",HumanEval/3,-17.43634649505111,15.259509264740855,5
21,8652, balance,"[0, 1, 2, 4]",HumanEval/3,-21.91683290281071,15.410430781746255,5
22,797, <,"[0, 1, 2, 4]",HumanEval/3,-13.908225113169465,16.47058932712293,5
24,15,0,"[0, 1, 2, 4]",HumanEval/3,-16.876649940029893,15.771002473579925,5
25,25,:,"[0, 1, 2, 4]",HumanEval/3,-15.335789346827369,17.095939076331923,5
27,542,           ,"[0, 1, 2, 4]",HumanEval/3,-22.47478864702134,16.652143482725165,5
28,944, return,"[0, 1, 2, 4]",HumanEval/3,-25.476281978997577,15.955288726249377,5
29,8261, True,"[0, 1, 2, 4]",HumanEval/3,-22.300054729443218,15.678661121657951,5
32,305,   ,"[0, 1, 2, 4]",HumanEval/3,-58.87559528287238,4.226672233023079,5
33,944, return,"[0, 1, 2, 4]",HumanEval/3,-59.16600197378284,3.7907026432707895,5
34,10158, False,"[0, 1, 2, 4]",HumanEval/3,-31.956099891212943,4.484123443307908,5
7,305,   ,"[0, 1, 2, 4, 22]",HumanEval/3,8.92870384370326,4.949144454527222,6
8,352, for,"[0, 1, 2, 4, 22]",HumanEval/3,7.785945602925494,4.805120586211736,6
9,3937, op,"[0, 1, 2, 4, 22]",HumanEval/3,9.99063053401187,5.7146446206857675,6
10,296, in,"[0, 1, 2, 4, 22]",HumanEval/3,8.784442300908267,5.172850960070612,6
11,7824, operations,"[0, 1, 2, 4, 22]",HumanEval/3,9.705922201042995,5.492318409410444,6
12,25,:,"[0, 1, 2, 4, 22]",HumanEval/3,8.274074685759842,5.058014794152108,6
14,394,       ,"[0, 1, 2, 4, 22]",HumanEval/3,7.300513554539066,4.565683877985805,6
15,8652, balance,"[0, 1, 2, 4, 22]",HumanEval/3,5.939296490279958,4.382672607372207,6
16,4780, +=,"[0, 1, 2, 4, 22]",HumanEval/3,6.184572123922408,4.180978355197759,6
17,3937, op,"[0, 1, 2, 4, 22]",HumanEval/3,5.3983920137397945,4.025530478820933,6
19,394,       ,"[0, 1, 2, 4, 22]",HumanEval/3,-0.837846492184326,0.9580874614875725,6
20,624, if,"[0, 1, 2, 4, 22]",HumanEval/3,0.5923972406890243,0.8200890637338958,6
21,8652, balance,"[0, 1, 2, 4, 22]",HumanEval/3,1.3993222542339936,-0.9566056025771559,6
24,15,0,"[0, 1, 2, 4, 22]",HumanEval/3,0.9667175255017355,0.16178758260684134,6
25,25,:,"[0, 1, 2, 4, 22]",HumanEval/3,1.2941452385857701,1.1359862426458776,6
27,542,           ,"[0, 1, 2, 4, 22]",HumanEval/3,3.8974170622241218,1.8819018983293887,6
28,944, return,"[0, 1, 2, 4, 22]",HumanEval/3,4.214687593863346,0.566640873398331,6
29,8261, True,"[0, 1, 2, 4, 22]",HumanEval/3,4.0886830988456495,0.00940100573806113,6
32,305,   ,"[0, 1, 2, 4, 22]",HumanEval/3,4.203768226492684,4.211838622417197,6
33,944, return,"[0, 1, 2, 4, 22]",HumanEval/3,-0.9345110224094242,3.8117868527101635,6
34,10158, False,"[0, 1, 2, 4, 22]",HumanEval/3,6.958852704628953,5.9838453032425605,6
7,305,   ,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.861803179323033,0.1869178568653922,7
8,352, for,"[0, 1, 2, 4, 9, 22]",HumanEval/3,1.2854404840618372,0.29967982324649967,7
10,296, in,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.8598209121264517,0.17019944217419436,7
11,7824, operations,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.9522377229295671,0.1956087485200726,7
12,25,:,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.9414480150444433,0.22881596512423386,7
14,394,       ,"[0, 1, 2, 4, 9, 22]",HumanEval/3,2.023409883882323,0.42933276330287384,7
15,8652, balance,"[0, 1, 2, 4, 9, 22]",HumanEval/3,1.5099828776728828,0.330683580844088,7
16,4780, +=,"[0, 1, 2, 4, 9, 22]",HumanEval/3,2.521915852543316,0.5255474051582212,7
17,3937, op,"[0, 1, 2, 4, 9, 22]",HumanEval/3,2.2859492678544484,0.48000044278488474,7
19,394,       ,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.5117599502646044,0.12073877688773393,7
20,624, if,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.764462279388681,0.1705668776451006,7
21,8652, balance,"[0, 1, 2, 4, 9, 22]",HumanEval/3,0.6124144247733057,0.18447053139801994,7
24,15,0,"[0, 1, 2, 4, 9, 22]",HumanEval/3,2.5364252099534497,0.5163923437970439,7
25,25,:,"[0, 1, 2, 4, 9, 22]",HumanEval/3,2.3387439721263945,0.5155924973272903,7
27,542,           ,"[0, 1, 2, 4, 9, 22]",HumanEval/3,4.786288073795731,0.7112343901686504,7
28,944, return,"[0, 1, 2, 4, 9, 22]",HumanEval/3,4.667150398337981,0.6061401807916091,7
29,8261, True,"[0, 1, 2, 4, 9, 22]",HumanEval/3,4.960158659319859,0.627388929336349,7
32,305,   ,"[0, 1, 2, 4, 9, 22]",HumanEval/3,3.329927324084565,1.9184500988348532,7
33,944, return,"[0, 1, 2, 4, 9, 22]",HumanEval/3,3.02072769717779,2.735886945879372,7
34,10158, False,"[0, 1, 2, 4, 9, 22]",HumanEval/3,5.9697891840478405,4.023394580115564,7
7,305,   ,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.0725654405282512,0.009550690650939941,8
8,352, for,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.04594027924758848,0.004471898078918457,8
10,296, in,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.03582561331859324,0.003777801990509033,8
11,7824, operations,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.05915097551769577,0.008136153221130371,8
12,25,:,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.08462214006431168,0.011387348175048828,8
14,394,       ,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.13388921331056736,0.01713782548904419,8
15,8652, balance,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.10821890326587891,0.014421820640563965,8
16,4780, +=,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.12233007005318086,0.014170587062835693,8
17,3937, op,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.04368362911554868,0.005554616451263428,8
19,394,       ,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.04301897872630889,0.005428194999694824,8
20,624, if,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.04969899153138613,0.007372140884399414,8
21,8652, balance,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.044501273703644983,0.005910277366638184,8
24,15,0,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.012854115513619035,0.0007425546646118164,8
25,25,:,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.09068874092190526,0.011336922645568848,8
27,542,           ,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.09228894745319849,0.010731279850006104,8
28,944, return,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.1282398594157712,0.01651662588119507,8
29,8261, True,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.12359685768205964,0.01578676700592041,8
32,305,   ,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.008841539623972494,0.0006772279739379883,8
33,944, return,"[0, 1, 2, 4, 9, 22, 34]",HumanEval/3,0.036653525748988613,0.004152119159698486,8
7,305,   ,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.008353138156849127,0.0014784932136535645,9
8,352, for,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.004523784108300788,-0.0004214048385620117,9
10,296, in,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.009533300205475825,-0.0009303092956542969,9
11,7824, operations,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.02361629080894545,-0.0028757452964782715,9
12,25,:,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.014714398512182925,-0.0016884803771972656,9
15,8652, balance,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.037816364785925316,0.0045389533042907715,9
16,4780, +=,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.04564555417516658,0.0055081844329833984,9
17,3937, op,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.05480426046496234,0.006509542465209961,9
19,394,       ,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.022570314100534006,0.002742171287536621,9
20,624, if,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.00022676839523683157,0.0002619624137878418,9
21,8652, balance,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.023192719958501584,0.00280684232711792,9
24,15,0,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.02799178811994807,0.003452122211456299,9
25,25,:,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.03548826982296305,0.004485428333282471,9
27,542,           ,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.01239523419917532,0.00103837251663208,9
28,944, return,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.04078322007717361,0.004999935626983643,9
29,8261, True,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,0.05925277885091873,0.007264316082000732,9
32,305,   ,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.013390169722242717,-0.0016391277313232422,9
33,944, return,"[0, 1, 2, 4, 9, 14, 22, 34]",HumanEval/3,-0.007930571238148332,-0.001273036003112793,9
7,305,   ,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.013546579205694798,-0.0016900897026062012,10
8,352, for,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.01725387682733981,-0.002164483070373535,10
10,296, in,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.01764109788632595,-0.0021775364875793457,10
11,7824, operations,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.0029692324453662877,-0.0002257823944091797,10
12,25,:,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.007870457892408922,-0.0009305477142333984,10
15,8652, balance,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.010391394468804549,0.00112837553024292,10
16,4780, +=,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.017249293316098147,0.001881718635559082,10
17,3937, op,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.019119707042179357,0.0020933151245117188,10
19,394,       ,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.017276209889459437,0.001962006092071533,10
20,624, if,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.010345823303552493,0.0013374686241149902,10
21,8652, balance,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,0.007197205070497148,0.0008724331855773926,10
24,15,0,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.002106725435851331,-0.00030726194381713867,10
25,25,:,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.0063124361810196206,-0.000909268856048584,10
27,542,           ,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.06955074833513208,-0.009409010410308838,10
28,944, return,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.0055993997603991374,-0.0006997585296630859,10
32,305,   ,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.02774819365129133,-0.0034635066986083984,10
33,944, return,"[0, 1, 2, 4, 9, 14, 22, 29, 34]",HumanEval/3,-0.052666385928887394,-0.006930410861968994,10
0,305,   ,[],HumanEval/4,12.279349982738495,0.9128745047673874,1
1,2952, mean,[],HumanEval/4,12.552308022975922,0.8312319898107035,1
2,373, =,[],HumanEval/4,40.509347051382065,4.326455144141846,1
3,4405, sum,[],HumanEval/4,50.705941669642925,9.3836596614251,1
4,3733,(n,[],HumanEval/4,50.013626804575324,8.397986507980022,1
5,22903,umbers,[],HumanEval/4,46.012832617387176,7.341310753697599,1
6,8,),[],HumanEval/4,39.873692348599434,5.501384617040912,1
7,1176, /,[],HumanEval/4,68.76893558353186,11.18641426452723,1
8,6496, len,[],HumanEval/4,79.84786782599986,13.153352589650467,1
9,3733,(n,[],HumanEval/4,53.89975190162659,9.60668423067682,1
10,22903,umbers,[],HumanEval/4,60.84622287750244,10.119488729249497,1
11,8,),[],HumanEval/4,31.161171197891235,5.366807554567458,1
13,305,   ,[],HumanEval/4,66.90669550932944,10.692919328323569,1
14,944, return,[],HumanEval/4,70.95118490047753,11.87660002619964,1
15,4405, sum,[],HumanEval/4,60.167698442935944,10.80409432290503,1
16,75902,(abs,[],HumanEval/4,73.75239765644073,15.57102995288733,1
17,3698,(x,[],HumanEval/4,67.34371852874756,13.930133456728072,1
18,537, -,[],HumanEval/4,56.22051498293877,11.029396100846498,1
19,2952, mean,[],HumanEval/4,15.658606767654419,3.2203914786141468,1
20,8,),[],HumanEval/4,19.192782282829285,2.714319788310604,1
21,352, for,[],HumanEval/4,38.92492100596428,6.562326066159585,1
22,1529, x,[],HumanEval/4,35.362703412771225,4.73128824918831,1
23,296, in,[],HumanEval/4,38.22793245315552,6.156856959600191,1
24,5803, numbers,[],HumanEval/4,35.15584363043308,5.551082923590911,1
25,8,),[],HumanEval/4,18.73578518629074,3.764640091952515,1
26,1176, /,[],HumanEval/4,20.32311749458313,2.97110823364892,1
27,6496, len,[],HumanEval/4,22.588273257017136,4.673301123023066,1
28,3733,(n,[],HumanEval/4,10.816574931144714,1.9877840799024398,1
29,22903,umbers,[],HumanEval/4,6.982843339443207,0.6846850377405644,1
30,8,),[],HumanEval/4,14.050122380256653,0.6887368471361697,1
0,305,   ,[8],HumanEval/4,-0.7495664153248072,0.1515398024781689,2
1,2952, mean,[8],HumanEval/4,0.8101518796756864,0.15117445049850176,2
2,373, =,[8],HumanEval/4,2.0840082578361034,0.6316358365921815,2
3,4405, sum,[8],HumanEval/4,-7.759914917871356,-1.6861047053673701,2
4,3733,(n,[8],HumanEval/4,-1.5530120973708108,-0.4291860966709464,2
5,22903,umbers,[8],HumanEval/4,-0.9675819159019738,-0.5189244163429976,2
6,8,),[8],HumanEval/4,-3.625749122351408,-0.2925096052254048,2
7,1176, /,[8],HumanEval/4,2.1529510989785194,0.9679544404534681,2
9,3733,(n,[8],HumanEval/4,-1.5470584055874497,0.352735604843474,2
10,22903,umbers,[8],HumanEval/4,-1.460403957637027,-0.18593719845443957,2
11,8,),[8],HumanEval/4,-2.9219983723014593,-1.5335990729195146,2
13,305,   ,[8],HumanEval/4,0.5347608160227537,0.5292133451008567,2
14,944, return,[8],HumanEval/4,3.77047901583137,2.0973641552000117,2
15,4405, sum,[8],HumanEval/4,6.138622892089188,2.3139549468564837,2
16,75902,(abs,[8],HumanEval/4,9.960848782211542,4.9387003635249584,2
17,3698,(x,[8],HumanEval/4,16.016391895711422,6.94145119118707,2
18,537, -,[8],HumanEval/4,20.244496382772923,7.917536063820762,2
19,2952, mean,[8],HumanEval/4,21.43996073678136,7.099136180600681,2
20,8,),[8],HumanEval/4,9.746855987235904,4.557624195436574,2
21,352, for,[8],HumanEval/4,12.7188111692667,6.0304863310100245,2
22,1529, x,[8],HumanEval/4,11.292864372953773,4.9114917613055695,2
23,296, in,[8],HumanEval/4,14.980513330549002,6.212584989419838,2
24,5803, numbers,[8],HumanEval/4,9.237192204222083,4.465869232902833,2
25,8,),[8],HumanEval/4,10.161910878494382,5.580784623134377,2
26,1176, /,[8],HumanEval/4,2.1376361306756735,3.7486281379221964,2
27,6496, len,[8],HumanEval/4,-23.605333844199777,-1.8203951792040698,2
28,3733,(n,[8],HumanEval/4,5.727052045986056,4.522254633739067,2
29,22903,umbers,[8],HumanEval/4,-9.491641590371728,3.0341933206016165,2
30,8,),[8],HumanEval/4,16.935621738433838,8.260155045660213,2
0,305,   ,"[8, 19]",HumanEval/4,-0.6041158717125654,-0.0634392538265729,3
1,2952, mean,"[8, 19]",HumanEval/4,-2.080474218353629,-0.2913387208259337,3
2,373, =,"[8, 19]",HumanEval/4,-2.477374936453998,-0.18650548405412337,3
3,4405, sum,"[8, 19]",HumanEval/4,-6.142382656224072,-0.5356403929054068,3
4,3733,(n,"[8, 19]",HumanEval/4,-5.330124237341806,-0.8205167787946266,3
